text,label,reason,lang_is_en
i dont hate i just feel disturbed,0,non_english; ,False
i will be honest it did feel a little strange being in the company of such greatness,5,duplicate_text; ,True
i am feeling so helpless,0,non_english; ,False
i can feel my body aching already from yesterday,0,non_english; ,False
i feel really really strange,5,duplicate_text; ,True
i feel damaged muscle tissue fibres,0,non_english; ,False
i feel ok so im ok,1,non_english; ,False
i feel re invigorated,1,non_english; ,False
i still feel quite dazed about it,5,non_english; ,False
i need to feel strange i need my life to be swirled,4,duplicate_text; ,True
i feel is ecstatic,1,non_english; ,False
i feel bad for her,0,non_english; ,False
i havent given in yet it feels too dangerous,3,non_english; ,False
i looked at it feeling a bit awkward,0,non_english; ,False
i feel your words the tender trembling moments start were in a world our very own sharing a love that only few have ever known,2,duplicate_text; ,True
i add grapefruit to my diet i react and feel funny,5,non_english; ,False
i feel paranoid all the time,4,non_english; ,False
i feeling strange energies,5,non_english; ,False
i presume the reason i was feeling weird these past few days was because i was slowly falling and i didnt realize that until today,4,duplicate_text; ,True
i woke up feeling lousy,0,non_english; ,False
i started to feel disturbed,0,non_english; ,False
i feel i feel amazing,5,non_english; ,False
i frankly feel that i almost feel that in a weird way the opportunity for whomever it is to direct that movie it comes with the burden of being that kind of iconic movie and series,4,duplicate_text; ,True
i have this crazy feeling that no one cares or theyll think im weird for thinking certain things or saying certain things,4,duplicate_text; ,True
im frankly feeling stunned and ill,5,non_english; ,False
i just feel really stressed out about the whole situation,3,duplicate_text; ,True
i know i ll be picking up a few more of these folks hits on itunes now that it will feel like supporting a friend and reinforce a good memory,1,duplicate_text; ,True
i feel a trace of disgrace for the gracious mans embracing her bracelet,1,duplicate_text; ,True
i reach for your hand feel its warmth sense a strange mysterious connection the greater sea of lives intimately shared and buoyed by a wave of love hope and joy surrender to its greater transcendent surge letting it take me wherever it will,5,duplicate_text; ,True
i take pictures i feel inspired,1,non_english; ,False
i feel that i m kind of accepted on this stage and i still want to keep learning and pushing forward,1,duplicate_text; ,True
i feel much less overwhelmed now,4,duplicate_text; ,True
i feel like i was weird,5,non_english; ,False
i manage to feel valuable or valued,1,non_english; ,False
i feel like i ve just been mind fucked,3,non_english; ,False
i feel fabulous params,1,non_english; ,False
i have taken a dislike to him i am feeling rather petty,3,non_english; ,False
i am stubborn because i feel so un perfect,1,non_english; ,False
i feel pretty oh so pretty by manda hall,1,non_english; ,False
i don t feel lonely,0,non_english; ,False
i not deserve to feel contented,1,non_english; ,False
im not afraid just feel strange some ppl treat me different now,4,duplicate_text; non_english; ,False
i feel super salty man,1,non_english; ,False
i feel somewhat alarmed,4,non_english; ,False
i ache all over feel overwhelmed by everything and consequently feel like crying a lot,4,duplicate_text; ,True
i almost feel grouchy,3,non_english; ,False
i feel vy dazed,5,non_english; ,False
i feel ever so slighty naughty,2,non_english; ,False
i feel like a sell out i feel lame i feel like a guy i would make fun of,0,non_english; ,False
i still feel really uncomfortable,4,non_english; ,False
im left feeling restless and unfulfilled,4,non_english; ,False
i feel like its been a pretty ok one nonetheless,1,non_english; ,False
im feeling a little weird about officially being in my late s but i had such a fun weekend celebrating with friends and family,5,duplicate_text; ,True
i am intelligent yeah i do not feel so smart anymore,1,non_english; ,False
i feel i am soulfull considerate articulate giving and kind do not mean this in a pretentious way at all,2,duplicate_text; ,True
i feel weird last time i didnt pula realize that before bf wanna come i have things feelings n this imagination only after gez come before when i felt so no one have made me felt like making in real o felt it also,5,duplicate_text; ,True
i already feel neglectful,0,non_english; ,False
i feel so blessed to have the relationships with my siblings that i do,1,duplicate_text; ,True
i feel a little less restless,4,non_english; ,False
i feel kinda dazed amp happy amp weird amp did i say happy,5,non_english; ,False
i feel like i don t deserve to be loved,2,non_english; ,False
i do feel a little unhappy,0,non_english; ,False
i don t remember feeling weepy or angry,0,non_english; ,False
i feel like a grumpy ass zombie,3,non_english; ,False
i just cant help feeling rebellious,3,non_english; ,False
i do feel sarcastic,3,non_english; ,False
i feel helpless to overcome the voice that is telling me consistently and firmly that i look disgusting and huge,4,duplicate_text; ,True
i was feeling so weird that i even didnt understand myself at all,4,duplicate_text; ,True
i miss feeling like i hated you,3,non_english; ,False
i cannot even begin to express in words the depth of sorrow that i feel having not posted any of my ludicrous rants over the passed days,5,duplicate_text; ,True
i am suddenly feeling discontent,0,non_english; ,False
i feel like im heavily burdened,0,non_english; ,False
i feel restless i feel conflicted,4,non_english; ,False
i feel more passionate about this than others do at least i think so,2,duplicate_text; ,True
im left feeling restless,4,non_english; ,False
i feel dazed and irrelevent,5,non_english; ,False
i had been feeling so agitated recently i was all set to ask my doctor about low dose lithium like my previous psychiatrist has been pushing for,3,duplicate_text; ,True
i feel quite rotten but better than i did last week,0,non_english; ,False
i do not feel jealous at all,3,non_english; ,False
i was feeling nervous too,4,non_english; ,False
i feel very blessed to be married to chris who even when times were black never gave up on me,2,duplicate_text; ,True
i feel this is just too generous,2,duplicate_text; non_english; ,False
i still feel quite nervous,4,non_english; ,False
i feel that i m partly paying them back for supporting me,2,duplicate_text; ,True
i still feel a bit weird about the title,4,duplicate_text; ,True
i can instantly spot the pieces that i know color wise will make me feel amazing,5,duplicate_text; ,True
i feel fond,2,non_english; ,False
i just hate feeling like i have wronged him so,3,non_english; ,False
i feel inside cause life is like a game sometimes but then you came around me the walls just disappeared nothing to surround me and keep me from my fears im unprotected see how ive opened up oh youve made me trust cause ive never felt like this before im naked around you does it show,4,duplicate_text; ,True
i feel a bit strange saying it,4,non_english; ,False
i feel like im drained dry,0,non_english; ,False
i feel most calm,1,non_english; ,False
i feel like i m defective or something for not having baby fever,0,non_english; ,False
i need to wake up more i feel dazed,5,non_english; ,False
i feel dazed and numb,5,non_english; ,False
i wake up feeling amazing,5,non_english; ,False
i feel weird like my eyes have been opened up,5,non_english; ,False
im feeling very overwhelmed by the expectation for me to fill this box full of intriguing and quirky things,5,duplicate_text; ,True
i feel a bit funny,5,non_english; ,False
i feel like im loving myself very well,2,non_english; ,False
i feel so aggravated,3,non_english; ,False
i feel about it which is amazing and wonderful everyone has an opinion,5,duplicate_text; ,True
